,Tweets,Url,User,file,followersCount,likeCount,metionedUsers,retweetCount
25942,Nothing surprise u anymore banned Fortnite using macro created large following mainly denied first course caught forcing apologize many people dubious background,https://twitter.com/NFTethics/status/1509844848576286722,NFTethics,ethics,80846,104,['serpentau'],22
25974,Fair point actual real name NFT collection name people behind rug,https://twitter.com/NFTethics/status/1509591984331268108,NFTethics,ethics,80846,7,,0
25979,Correct associated Sloth Tribe NFT Alien Secret Society Meta Islands Pumpkinheads NFT etc yet another scam ring Dubai involved Grandpa Retirement Club Piggy Bankers Meta sneaker Degenerate Granny,https://twitter.com/NFTethics/status/1509590390898311171,NFTethics,ethics,80846,68,,22
25985,Glad hear community able revive,https://twitter.com/zachxbt/status/1509583744134434822,zachxbt,ethics,338180,1,"['EvolvedCamels', 'NFTethics']",0
25993,ruggersscammers Billionaire Dogs Club Guillaume Rassemi Laurent Correia follower IG account living Dubai course driving fancy car,https://twitter.com/NFTethics/status/1509580706330071042,NFTethics,ethics,80846,331,,90
25998,indeed founder Crazy Camels Soulaymane Mahzoul Together Aure IG account aure name people residing Dubai flexing car watch living good life money scam,https://twitter.com/NFTethics/status/1509576352407687169,NFTethics,ethics,80846,77,,27
26004,asked could join team never got back made Anti Scammer Squad as lol wouldnt even want join nftethics asked rugpullfinder started ripping stuff presenting work Blocked,https://twitter.com/NFT_Awareness/status/1509568280368885762,NFT_Awareness,ethics,5079,0,['NFTsAreNice'],0
26006,wrote project back provided much detail know way exception many hypocritical corrupted influencers pretend reputable,https://twitter.com/NFTethics/status/1509568126379302914,NFTethics,ethics,80846,98,['zachxbt'],25
26009,begin look clue team actually check chain find clear tie two different million dollar NFT rug pull first noticed Ancient Cats Club Crazy Camels See transaction tie back two CEX account,https://twitter.com/zachxbt/status/1509565639173853192,zachxbt,ethics,338180,319,['NFTethics'],23
26010,Yeah idk wtf follow legit exposees factual news cryptos Unlike nft ethic Im wrong Ill admit,https://twitter.com/NFT_Awareness/status/1509562246418124809,NFT_Awareness,ethics,5079,3,['NFTsAreNice'],0
26014,lack April Fools joke CT todaytomorrow,https://twitter.com/NFTethics/status/1509555919058882560,NFTethics,ethics,80846,4,['ABigThingBadly'],0
26026,Athletes never told would move would get collected way performed skillset per trading card sport memorabilia season reputation accomplishment work ethic,https://twitter.com/nftfreaks/status/1509533249009246210,nftfreaks,ethics,105129,23,,2
26056,Yes provided proof transaction bundle deal didnt show OpenSea completely legitimate Thanks,https://twitter.com/NFTethics/status/1509515596458872833,NFTethics,ethics,80846,12,"['j1mmyeth', 'nft42_']",0
26093,Many people active background highriskreward activity trader gambler entrepreneur criminal etc shortterm investment horizon make intrinsically suitable build project require longterm vision generate value,https://twitter.com/NFTethics/status/1509505083276501007,NFTethics,ethics,80846,598,,79
26117,Welcome party,https://twitter.com/rugpullfinder/status/1509188466155958287,rugpullfinder,ethics,62324,2,"['NFTJAY44', 'ApesinSpaceNFT', 'NFTethics']",0
26134,big article insider trading NFT space includes Head Digital Assets Head Consumer Product Marketing declined comment,https://twitter.com/NFTethics/status/1509161456503336960,NFTethics,ethics,80846,180,"['Forbes', 'unitedtalent', 'lesleysilverman', 'Twitter', 'TheSmarmyBum']",62
26149,thought concierge service seems provide celebrity free bored ape providing illusion outside world really paid would appreciated,https://twitter.com/NFTethics/status/1509140286940794881,NFTethics,ethics,80846,22,['moonpay'],3
26151,thought insider tradinginformation regard case would much appreciated,https://twitter.com/NFTethics/status/1509139482897006596,NFTethics,ethics,80846,19,,5
26152,Later today CEO stage good remind thread posted stopped using Twitter almost one half month enough time think answer,https://twitter.com/NFTethics/status/1509138573940961284,NFTethics,ethics,80846,173,"['moonpay', 'isotowright', 'NFTLAlive']",39
26175,might miss time threadswork always quite insightful Needed,https://twitter.com/DCLBlogger/status/1508933915771547651,DCLBlogger,ethics,226386,43,['NFTethics'],5
26207,Mark Cuban apparently received following question NFTLA happens middle men getting cut new system put creator charge answer Fuck care Unfortunately middleman,https://twitter.com/NFTethics/status/1508868609556328448,NFTethics,ethics,80846,96,['NFT'],29
26237,Oops,https://twitter.com/NFTethics/status/1508831524334055426,NFTethics,ethics,80846,78,,17
26256,noticed ETH sent Apes Space wallet another wallet associated via wallet ETH sent Aaron Avruskin even Jason Falovitch via different wallet,https://twitter.com/NFTethics/status/1508810486757920777,NFTethics,ethics,80846,66,['NFT'],8
26257,According people tweet visible know info wanted share tweet wallet connection scam discussed earlier Courtesy,https://twitter.com/NFTethics/status/1508810477874335760,NFTethics,ethics,80846,57,"['ApeInSpaceNFT', 'MissUniverseNFt']",10
26267,quote Jason TOGETHER remember WAGMI Especially billionaire already made make much much write billionaire soon,https://twitter.com/NFTethics/status/1508800953914380319,NFTethics,ethics,80846,44,,1
26268,remember ever see tweet asks NFT buy likely buying money gained via kind dodgy scam whole space filled charlatan many high profile name operate network,https://twitter.com/NFTethics/status/1508800946817712139,NFTethics,ethics,80846,61,['jf_nft'],2
26269,Imagine billionaire trying rip poor teenager deceiving buying worthless JPEGs onlysmall saving taking responsibility feeling even ashamed stage pretending reputable NFT guru,https://twitter.com/NFTethics/status/1508800944007524353,NFTethics,ethics,80846,54,,7
26270,see Mark Cuban stage always remember billionaire sold AudionetBroadcastcom Yahoo considered worst internet acquisition time used selling worthless stuff fool,https://twitter.com/NFTethics/status/1508800937929883657,NFTethics,ethics,80846,54,,5
26271,Jason mention website recommends everyone Opensea another one close founder good reason course deleted incriminating tweet often,https://twitter.com/NFTethics/status/1508800931776929796,NFTethics,ethics,80846,24,,1
26272,mention people especially trusted Mark Cubans name page blue verified account tried remove name scandal came screenshots already taken,https://twitter.com/NFTethics/status/1508800924793376771,NFTethics,ethics,80846,25,['NFT'],1
26273,interview mention doesnt money fucking love work almost dealsprojects listed came capacity,https://twitter.com/NFTethics/status/1508800918162227225,NFTethics,ethics,80846,24,['NFT'],1
26274,whole story made even worse see interview Jason Falovitch couple month ago sure filmed something look like prison cell maybe preparing coming,https://twitter.com/NFTethics/status/1508800911497379849,NFTethics,ethics,80846,35,,3
26275,Another prominent person soon dropping NFT involved well deleted tweetsreferences Luckily still article connect seems cyber squatting IG account,https://twitter.com/NFTethics/status/1508800908444016655,NFTethics,ethics,80846,31,"['jeremyfall', 'NFT']",3
26277,people know asked per IG post minimum amount post would rake anyway k k per project suggested post relatively cheaper ideal scammer multiple project,https://twitter.com/NFTethics/status/1508800897224224776,NFTethics,ethics,80846,31,['NFT'],1
26278,want provide u fact release whole list project promoted money generated project DD well provide info founder project rugsscams,https://twitter.com/NFTethics/status/1508800891956121600,NFTethics,ethics,80846,36,"['jf_nft', 'NFT']",1
26279,mention provides fact pathetic chart convince people low digit IQs chart certainly already look different even future competitor calculate score,https://twitter.com/NFTethics/status/1508800889477386247,NFTethics,ethics,80846,32,['jf_nft'],1
26280,use lot different wallet obfuscate transaction transaction ETH one project alone much rake project,https://twitter.com/NFTethics/status/1508800881860517895,NFTethics,ethics,80846,34,,1
26281,Lets look project purchased CryptoPunk profit made shilled much even changed profile picture Space Ape,https://twitter.com/NFTethics/status/1508800863552290822,NFTethics,ethics,80846,37,"['ApesinSpaceNFT', '1YoungTakeoff', 'NFT']",5
26283,Someone analysis tracked exactly fund went Thanks get worse far worse think promoted certain project much,https://twitter.com/NFTethics/status/1508800850969387023,NFTethics,ethics,80846,48,['NFT'],5
26284,One scam mentioned overview orginal thread project heavily promoted even AMAs founder rug website Miss Universe deleted,https://twitter.com/NFTethics/status/1508800843868524555,NFTethics,ethics,80846,40,"['MissUniverseNFt', 'NFT']",1
26285,analysis shared completely accurate mint price many project far higher mentioned overview see project obvious scamsrugs mentioned,https://twitter.com/NFTethics/status/1508800836570386445,NFTethics,ethics,80846,33,['topshotfund'],1
26286,wonder method used get IG account quickly million always much doesnt seem mentioned yet ever wonder one publicly responds thread reason always,https://twitter.com/NFTethics/status/1508800829981171712,NFTethics,ethics,80846,44,,1
26287,usual start saying lie done many good thing NFT space even spent k supporting unknown emerging NFT artist underdeveloped country phony philanthropy always speak volume,https://twitter.com/NFTethics/status/1508800823937179657,NFTethics,ethics,80846,42,,1
26288,Jason Falovitch together Aaron Avruskin cofounder Mark Cuban Jason Mr NFT lol posted thread side story day original thread,https://twitter.com/NFTethics/status/1508800816613937160,NFTethics,ethics,80846,46,"['jf_nft', 'NFT', 'Leverage', 'topshotfund']",1
26289,course Mark Cuban said didnt know many billionaire immoral hypocrite pretend blissfully ignorant unethical aspect company See short video background,https://twitter.com/NFTethics/status/1508800809898758150,NFTethics,ethics,80846,68,['coffeezilla'],4
26290,Later today one speaker NFTLA event reminder page responsible many scamsrugs many new people wanting join NFT space likely left ecosystem,https://twitter.com/NFTethics/status/1508800803917770759,NFTethics,ethics,80846,667,"['mcuban', 'NFT']",196
26304,indeed lot dubious people space equally dubious background Trying change Twitter LinkedIn name doesnt mean true,https://twitter.com/NFTethics/status/1508726635960410112,NFTethics,ethics,80846,75,,17
26317,Appreciate ya,https://twitter.com/NFT_Awareness/status/1508439760582361094,NFT_Awareness,ethics,5079,2,"['kotreztwins14', 'rugpullfinder', 'cryptoShields', 'NFTethics', 'RugBustersCO']",0
26340,reported others gius shady past,https://twitter.com/NFT_Awareness/status/1508092417739739138,NFT_Awareness,ethics,5079,2,"['NFTherder', 'NFTethics']",0
26379,Watching,https://twitter.com/rugpullfinder/status/1507504651066875909,rugpullfinder,ethics,62324,4,"['NFT_watchdog', 'JeffersonPayet', 'christopheOuell', 'BrianGarrett', 'ClashofShiba', 'NFTethics', 'NFT_watchdog', 'BrianGarrett']",0
26381,Join Us Fren Lol discord bio,https://twitter.com/NFT_Awareness/status/1507489580081164290,NFT_Awareness,ethics,5079,1,"['HeyRickRozay', 'nftnoobie', 'NFTethics']",0
26397,talking another person lawyer said someone constantly creating new company charity every year huge red flag money laundering hiding money NFADYORIANAL,https://twitter.com/NFT_Awareness/status/1507412979297316866,NFT_Awareness,ethics,5079,0,"['DegenBazza', 'mondoir', 'NFTethics']",0
